drug_id,compound_name_source,dili_category,identity_status,resolution_method,pubchem_query,pubchem_cid,pubchem_title,source_formula,source_molecular_weight,pubchem_candidate_count,identity_adjudication,original_smiles,standardised_isomeric_smiles,parent_inchikey,curated_formula,curated_molecular_weight,curated_heavy_atoms,curated_amide_bonds,curation_flags,eligibility,exclusion_code,review_status
LT01412,Certolizumab pegol,vLess-DILI-concern,unresolved,unresolved,Certolizumab pegol,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01414,Eculizumab,vLess-DILI-concern,unresolved,unresolved,Eculizumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01415,Rilonacept,vNo-DILI-concern,unresolved,unresolved,Rilonacept,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01416,Ustekinumab,vLess-DILI-concern,unresolved,unresolved,Ustekinumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01417,Romiplostim,vNo-DILI-concern,unresolved,unresolved,Romiplostim,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01421,Ofatumumab,vNo-DILI-concern,unresolved,unresolved,Ofatumumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01426,Heparin sodium,vLess-DILI-concern,resolved,exact-name,Heparin sodium,92044406.0,"Sodium 6-[6-[6-[5-acetamido-4,6-dihydroxy-2-(sulfooxymethyl)oxan-3-yl]oxy-2-carboxy-4-hydroxy-5-sulfooxyoxan-3-yl]oxy-2-(hydroxymethyl)-5-(sulfoamino)-4-sulfooxyoxan-3-yl]oxy-3,4-dihydroxy-5-sulfooxyoxane-2-carboxylic acid",C26H42N2NaO37S5+,1157.9,1.0,unique-pubchem-name-result,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O.[Na+],,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: heparin sodium is a heterogeneous polysaccharide represented only by a fragment,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01618,Octreotide acetate,vLess-DILI-concern,resolved,exact-name,Octreotide acetate,155804637.0,Octreotide Acetate,C53H74N10O14S2,1139.3,1.0,exact-title-among-candidates,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)N)C(=O)N[C@H](CO)[C@@H](C)O)O.CC(=O)O.CC(=O)O,,,,1019.2610000000002,71.0,7.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01774,Defibrotide sodium,vNo-DILI-concern,unresolved,unresolved,Defibrotide sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT01858,Tetrabamate,vMost-DILI-concern,resolved,exact-name,Tetrabamate,57394584.0,Tetrabamate,C60H81N9O18,1216.3,1.0,exact-title-among-candidates,CCCCCOC(CN1C(=O)C(C(=O)N(C1=O)CC(COCCCC)OC(=O)N)(CC)C2=CC=CC=C2)OC(=O)N.CCCCOCC(CN1C(=O)C(C(=O)NC1=O)(CC)C2=CC=CC=C2)OC(=O)N.CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,,,,,,,MANUAL_REVIEW:MIXTURE_OR_COMBINATION: tetrabamate is a multi-component carbamate combination,False,MIXTURE_OR_COMBINATION,rules-applied-pending-independent-review
LT02002,Cyanocobalamin,vNo-DILI-concern,resolved,exact-name,Cyanocobalamin,166596686.0,Cyanocobalamin,C63H88CoN14O14P,1355.4,1.0,exact-title-among-candidates,CC1=CC2=C(C=C1C)[N+](=CN2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](/C(=C/C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=N)[O-])/N7)CCC(=N)[O-])(C)CC(=O)N)/C)CCC(=N)[O-])(C)CC(=O)N)C)CC(=O)N)C)O.[C]#N.[Co+2],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: cyanocobalamin requires intact cobalt coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02019,Leuprolide acetate,vLess-DILI-concern,resolved,exact-name,Leuprolide acetate,657180.0,Leuprolide Acetate,C61H88N16O14,1269.4,1.0,exact-title-among-candidates,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,,,,1209.4210000000005,87.0,10.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02059,Bacitracin,vNo-DILI-concern,resolved,exact-name,Bacitracin,10909430.0,Bacitracin,C66H103N17O16S,1422.7,1.0,exact-title-among-candidates,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CSC(=N2)[C@H]([C@@H](C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4,,,,1422.72,100.0,12.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02067,Ammonium chloride,vNo-DILI-concern,resolved,exact-name,Ammonium chloride,25517.0,Ammonium Chloride,ClH4N,53.49,1.0,exact-title-among-candidates,[NH4+].[Cl-],,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02166,Auranofin,vLess-DILI-concern,resolved,exact-name,Auranofin,16667669.0,Auranofin,C20H34AuO9PS,678.5,1.0,exact-title-among-candidates,CCP(CC)CC.CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: auranofin requires intact gold coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02171,Simethicone-cellulose,vNo-DILI-concern,unresolved,unresolved,Simethicone-cellulose,,,,,,,,,,,,,,,False,MIXTURE_OR_COMBINATION,rules-applied-pending-independent-review
LT02229,Angiotensin ii acetate,vNo-DILI-concern,resolved,exact-name,Angiotensin ii acetate,172197.0,Angiotensin II acetate,C52H75N13O14,1106.2,1.0,exact-title-among-candidates,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N.CC(=O)O,,,,1046.1969999999997,75.0,7.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02329,Technetium tc-99m exametazime kit,vNo-DILI-concern,unresolved,unresolved,Technetium tc-99m exametazime kit,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02331,Argipressin,vNo-DILI-concern,resolved,exact-name,Argipressin,644077.0,Argipressin,C46H65N15O12S2,1084.2,1.0,exact-title-among-candidates,C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,,,,1084.2529999999992,75.0,11.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02336,Gadobutrol,vNo-DILI-concern,resolved,exact-name,Gadobutrol,6102852.0,Gadobutrol,C18H31GdN4O9,604.7,1.0,exact-title-among-candidates,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])[C@H](CO)[C@@H](CO)O)CC(=O)[O-].[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadobutrol requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02337,Sodium bicarbonate,vNo-DILI-concern,resolved,exact-name,Sodium bicarbonate,516892.0,Sodium Bicarbonate,CHNaO3,84.007,1.0,exact-title-among-candidates,C(=O)(O)[O-].[Na+],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: sodium bicarbonate has no carbon-containing small-molecule drug parent,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02346,Clindamycin phosphate,vLess-DILI-concern,resolved,exact-name,Clindamycin phosphate,443385.0,Clindamycin Phosphate,C18H34ClN2O8PS,505.0,1.0,exact-title-among-candidates,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)OP(=O)(O)O)O)O)[C@H](C)Cl,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,KDLRVYVGXIQJDK-AWPVFWJPSA-N,C18H33ClN2O5S,424.9910000000001,27.0,1.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,DUPLICATE_PARENT,rules-applied-pending-independent-review
LT02382,Hetastarch,vNo-DILI-concern,unresolved,unresolved,Hetastarch,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02384,Imiglucerase,vNo-DILI-concern,unresolved,unresolved,Imiglucerase,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02385,Agalsidase beta,vNo-DILI-concern,unresolved,unresolved,Agalsidase beta,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02395,Carfilzomib,vMost-DILI-concern,resolved,exact-name,Carfilzomib,11556711.0,Carfilzomib,C40H57N5O7,719.9,1.0,exact-title-among-candidates,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: carfilzomib is a tetrapeptide epoxyketone,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02404,Gadoxetate disodium,vNo-DILI-concern,resolved,exact-name,Gadoxetate disodium,91754427.0,Gadoxetate Disodium,C23H28GdN3Na2O11,725.7,1.0,exact-title-among-candidates,CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadoxetate requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02412,Linaclotide,vNo-DILI-concern,resolved,exact-name,Linaclotide,16158208.0,Linaclotide,C59H79N15O21S6,1526.8,1.0,exact-title-among-candidates,C[C@H]1C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)CNC(=O)[C@@H](NC2=O)[C@@H](C)O)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O)C(=O)N[C@@H](CSSC[C@@H](C(=O)N3)N)C(=O)N[C@H](C(=O)N5CCC[C@H]5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O,,,,1526.767000000001,101.0,14.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02432,Canakinumab,vLess-DILI-concern,unresolved,unresolved,Canakinumab,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT02876,Gadoterate meglumine,vNo-DILI-concern,resolved,exact-name,Gadoterate meglumine,6918037.0,Gadoterate Meglumine,C23H42GdN5O13,753.9,1.0,exact-title-among-candidates,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],,,,,,,MANUAL_REVIEW:POLYMER_OR_UNRESOLVED_INORGANIC: gadoterate requires intact gadolinium coordination,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT02913,Hyaluronidase recombinant human,vNo-DILI-concern,unresolved,unresolved,Hyaluronidase recombinant human,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03224,Sugammadex sodium,vNo-DILI-concern,resolved,exact-name,Sugammadex sodium,6918584.0,Sugammadex Sodium,C72H104Na8O48S8,2178.0,1.0,exact-title-among-candidates,C(CSC[C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])O)O)C(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],,,,2002.176000000003,128.0,,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03563,Voclosporin,vNo-DILI-concern,resolved,exact-name,Voclosporin,6918486.0,Voclosporin,C63H111N11O12,1214.6,1.0,exact-title-among-candidates,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C=C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,,,,1214.6459999999984,86.0,11.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03618,Abaloparatide,vNo-DILI-concern,resolved,exact-name,Abaloparatide,76943386.0,Abaloparatide,C174H300N56O49,3961.0,1.0,exact-title-among-candidates,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC3=CN=CN3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)N,,,,3960.6569999999847,279.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03648,Casimersen,vNo-DILI-concern,unresolved,unresolved,Casimersen,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03655,Dasiglucagon hydrochloride,vNo-DILI-concern,resolved,salt-suffix-fallback,Dasiglucagon,126961379.0,Dasiglucagon,C152H222N38O50,3381.6,1.0,exact-title-among-candidates,C[C@H]([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC7=CNC=N7)N)O,,,,3381.663999999989,240.0,,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03659,Difelikefalin acetate,vNo-DILI-concern,resolved,exact-name,Difelikefalin acetate,91864509.0,Difelikefalin acetate,C38H57N7O8,739.9,1.0,exact-title-among-candidates,CC(C)C[C@H](C(=O)N[C@H](CCCCN)C(=O)N1CCC(CC1)(C(=O)O)N)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC3=CC=CC=C3)N.CC(=O)O,,,,,,,MANUAL_REVIEW:BIOLOGIC_OR_MACROMOLECULE: difelikefalin is a peptide therapeutic,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03674,Etelcalcetide,vNo-DILI-concern,resolved,exact-name,Etelcalcetide,71511839.0,Etelcalcetide,C38H73N21O10S2,1048.3,1.0,exact-title-among-candidates,C[C@H](C(=O)N[C@H](CCCN=C(N)N)C(=O)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@@H](C(=O)O)N)NC(=O)C,,,,1048.2729999999992,71.0,8.0,PEPTIDE_OR_PEPTIDOMIMETIC_RULE,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03675,Eteplirsen,vNo-DILI-concern,unresolved,unresolved,Eteplirsen,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03677,Ferric maltol,vNo-DILI-concern,resolved,exact-name,Ferric maltol,169535.0,Ferric Maltol,C18H15FeO9,431.2,1.0,exact-title-among-candidates,CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].CC1=C(C(=O)C=CO1)[O-].[Fe+3],,,,,,,METAL_WITH_MULTIPLE_ORGANIC_FRAGMENTS,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT03686,Givosiran sodium,vLess-DILI-concern,unresolved,unresolved,Givosiran sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03688,Golodirsen,vNo-DILI-concern,unresolved,unresolved,Golodirsen,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03691,Inclisiran sodium,vLess-DILI-concern,unresolved,unresolved,Inclisiran sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03705,Lumasiran sodium,vNo-DILI-concern,unresolved,unresolved,Lumasiran sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03720,Nusinersen sodium,vNo-DILI-concern,unresolved,unresolved,Nusinersen sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03730,Patiromer sorbitex calcium,vNo-DILI-concern,unresolved,unresolved,Patiromer sorbitex calcium,,,,,,,,,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT03731,Patisiran sodium,vNo-DILI-concern,unresolved,unresolved,Patisiran sodium,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03732,Pegcetacoplan,vNo-DILI-concern,unresolved,unresolved,Pegcetacoplan,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03759,Semaglutide,vLess-DILI-concern,resolved,exact-name,Semaglutide,56843331.0,Semaglutide,C187H291N45O59,4114.0,1.0,exact-title-among-candidates,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@H](C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@H](CC6=CN=CN6)N,,,,4113.640999999981,291.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03760,Setmelanotide acetate,vNo-DILI-concern,resolved,exact-name,Setmelanotide acetate,155491122.0,Setmelanotide acetate,C55H80N18O15S2,1297.5,1.0,exact-title-among-candidates,C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5.CC(=O)O.CC(=O)O.CC(=O)O,,,,1117.3339999999992,78.0,9.0,PUBCHEM_ACTIVE_MOIETY_SUFFIX_ADJUDICATION,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03762,Sodium zirconium cyclosilicate,vNo-DILI-concern,resolved,exact-name,Sodium zirconium cyclosilicate,155804812.0,Sodium Zirconium Cyclosilicate,Na2O9Si3Zr,365.45,1.0,exact-title-among-candidates,[O-][Si]1(O[Si](O[Si](O1)([O-])[O-])([O-])[O-])[O-].[Na+].[Na+].[Zr+4],,,,,,,,False,POLYMER_OR_UNRESOLVED_INORGANIC,rules-applied-pending-independent-review
LT03789,Viltolarsen,vNo-DILI-concern,unresolved,unresolved,Viltolarsen,,,,,,,,,,,,,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
LT03791,Vosoritide,vNo-DILI-concern,resolved,exact-name,Vosoritide,119058036.0,Vosoritide,C176H290N56O51S3,4103.0,1.0,exact-title-among-candidates,CC[C@H](C)[C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CC(C)C)CCCCN)CC(C)C)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@@H]6CCCN6)C(=O)O)CC(C)C)CO)CCSC)CO,,,,4102.79799999999,286.0,,,False,BIOLOGIC_OR_MACROMOLECULE,rules-applied-pending-independent-review
